Imports successful

Using label smoothing: True
Using mixup: True

Model Init Done.
Dense(None -> 100, linear)

Teacher Model Init Done!
Preprocessing Step Successful.
Initialization of train_data and val_data successful.
Per Device Batch Size: 256
sparse label loss: False

Using label smoothing: True
Using mixup: True

Using nag Optimizer
{'lr_scheduler': <gluoncv.utils.lr_scheduler.LRSequential object at 0x7fbd1029b0d0>, 'wd': 0.0001, 'momentum': 0.9}

Number of warmup epochs: 20
Warmup Learning Rate Mode: linear
Learing Rate Mode: cosine
Learing Rate Decay: 0.1
Learning Rate Decay Epochs: [30, 60, 90, inf]
[Epoch 178] train=1.000000 val_top1=0.781500 val_top5=0.950100 loss=46019359.828125 time: 94.951437
[Epoch 179] train=1.000000 val_top1=0.782300 val_top5=0.950500 loss=46016043.078125 time: 95.122112
[Epoch 180] train=1.000000 val_top1=0.779300 val_top5=0.949400 loss=46017153.359375 time: 94.459807
[Epoch 181] train=1.000000 val_top1=0.782100 val_top5=0.950100 loss=46016768.812500 time: 95.999620
[Epoch 182] train=1.000000 val_top1=0.783600 val_top5=0.949200 loss=46017445.843750 time: 95.273622
[Epoch 183] train=1.000000 val_top1=0.781000 val_top5=0.951000 loss=46018426.359375 time: 94.323565
[Epoch 184] train=1.000000 val_top1=0.783400 val_top5=0.949700 loss=46020822.531250 time: 94.608249
[Epoch 185] train=1.000000 val_top1=0.783300 val_top5=0.950400 loss=46019736.171875 time: 95.340652
[Epoch 186] train=1.000000 val_top1=0.780200 val_top5=0.951800 loss=46016888.843750 time: 94.813833
[Epoch 187] train=1.000000 val_top1=0.781000 val_top5=0.949300 loss=46018406.906250 time: 94.280992
[Epoch 188] train=1.000000 val_top1=0.781200 val_top5=0.950100 loss=46018083.890625 time: 94.713218
[Epoch 189] train=1.000000 val_top1=0.784100 val_top5=0.949800 loss=46017915.812500 time: 95.884411
[Epoch 190] train=1.000000 val_top1=0.779900 val_top5=0.949100 loss=46018909.125000 time: 94.871038
[Epoch 191] train=1.000000 val_top1=0.783700 val_top5=0.949700 loss=46020371.125000 time: 95.720941
[Epoch 192] train=1.000000 val_top1=0.783200 val_top5=0.950700 loss=46014234.796875 time: 95.496832
[Epoch 193] train=1.000000 val_top1=0.782900 val_top5=0.950900 loss=46017436.234375 time: 95.819693
[Epoch 194] train=1.000000 val_top1=0.785800 val_top5=0.949500 loss=46016377.937500 time: 94.707109
[Epoch 195] train=1.000000 val_top1=0.781300 val_top5=0.949500 loss=46018902.906250 time: 95.396947
[Epoch 196] train=1.000000 val_top1=0.783600 val_top5=0.949400 loss=46017870.562500 time: 95.025666
[Epoch 197] train=1.000000 val_top1=0.780500 val_top5=0.949600 loss=46020238.781250 time: 94.407318
[Epoch 198] train=1.000000 val_top1=0.784300 val_top5=0.950100 loss=46017073.281250 time: 94.323117
[Epoch 199] train=1.000000 val_top1=0.784900 val_top5=0.950000 loss=46016588.906250 time: 96.113621
Done.
